eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
200506100002,2005,6,10,,0,,185,Spain,8,Western Europe,Aragon,Zaragoza,41.656285,-0.876533,1,0,,"06/10/2005: ETA, following a call to a daily publication and the roadside assistance association, detonated an anti-tank bomb 300 meters from Zaragoza Airport in Vizcaya Province in Northern Spain (Basque Country). There was no damage done to the airport nor were there casualties, but the airport was closed as a security measure. Other bombs were discovered in the area and were detonated by police.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,44,Airport,Spanish Airport,Zaragoza Airport,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Explosion Reported at Airport in Northern Spain After ETA Warning,"" EFE, June 10, 2005.","""ETA Grenade at Airport in Northern Spain was Fired Over a Kilometre,"" El Pais, June 11, 2005.","""Spanish Government Condemns Attack on Zaragoza Airport,"" Canal 24 Horas TV, June 10, 2005.",CETIS,0,1,0,1,
200506250002,2005,6,25,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,"06/25/2005: The Basque separatist group ETA called the Basque newspaper Gara and warned that an explosive device had been placed inside a car parked outside the Peineta sports stadium in Madrid, Spain. There were no casualties.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Unknown,"Peineta sports stadium in Madrid, Spain.",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Spain: Car Bomb Explodes in Madrid, No Casualties Reported” AFP.  June 25, 2005.",,,CETIS,0,1,0,1,
200507210011,2005,7,21,,0,,185,Spain,8,Western Europe,Basque Country,Guernica,43.317073,-2.678975,1,0,"The bomb detonated outside an office building in Guernica, Spain","07/21/2005: A bomb that detonated at night caused significant damage to an office building in Guernica, Spain. There were no injuries or casualties. The attack came soon after a member of the ETA, a Basque separatist group, was killed during a police chase.  Authorities suspect the bombing to be an act of retaliation by the ETA.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,It was suspected that the bombing was in retaliation for the death of an ETA suspect during a car chase the day before.,1,,,0,,,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,Major (likely > $1 million but < $1 billion),-99,"The explosion reportedly caused ""extensive"" damage to the offices of a building company.",0,,,,,,,,,,,,,,,,,"“Bus gutted, bomb explodes after ETA fugitive dies during police pursuit,” Agence France Presse, July 22, 2005.",,,CETIS,0,1,0,1,
200507230002,2005,7,23,,0,,185,Spain,8,Western Europe,Galicia,Santiago de Compostela,42.880447,-8.546303,1,0,The bombing occurred outside of the Caixa Galicia Bank at the intersection of Montero Rios St. and Doctor Teixeiro St.,"07/23/2005: A bomb exploded in the city of Santiago de Compostela in northwestern Spain, but there were no reports of casualties, and damage caused by the blast was reported as minimal. No one claimed responsibility for the attack, but authorities believed the Euskadi ta Askatasuna (ETA) was responsible.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank in town of Santiago de Compostela,Caixa Galicia Bank,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,2,2,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"“Two ‘Separatist’ Suspects Arrested for Blast in Spanish City,” Madrid EFE, July 23, 2005.","“Bomb Explodes in Spain, No Casualties Reported,” Moscow ITAR-TASS, July 23, 2005.",,CETIS,0,1,0,1,
200507290008,2005,7,29,,0,,185,Spain,8,Western Europe,Castile-La Mancha,Ciudad Real,38.986096,-3.927263,1,0,The incident occurred along A-4 motorway in central Spain.,"07/29/2005: In one of two related attacks, the Basque Euskadi ta Askatasuna (ETA) in Spain detonated a bomb along the A-4 motorway in Ciudad Real, Spain after calling in the threat to a Spanish newspaper Gara, however nobody was injured and minor damage occurred in the blasts. It was suspected to be a response to after the Irish Republican Army issued a statement that it would stop attacks, Spanish politicians encouraged ETA to do the same.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,104,Highway/Road/Toll/Traffic Signal,Highway system,A-4 highway in central Spain,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,In response to Spanish politicians encouragement for ETA to stop attacks like the IRA.,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Two Bombs Explode on Spanish Roads After Warning Call From Basque Group ETA; Nobody Injured,” The Associated Press, July 29, 2005.","“ETA Explodes Two Bombs on Spanish Motorways, No One Hurt,” Agence France Presse, July 29, 2005.","“ETA Road Bombers Strike During Spain’s Holiday Rush – No Injuries,” Deutsche Presse-Agentur, July 29, 2005.",CETIS,0,1,0,1,"200507290008, 200507290011"
200507290011,2005,7,29,,0,,185,Spain,8,Western Europe,Castile-La Mancha,Toledo,39.856778,-4.024476,1,0,The incident occurred along A-5 motorway in central Spain.,"07/29/2005: In one of two related attacks, the Basque Euskadi ta Askatasuna (ETA) in Spain detonated a bomb along the A-5 motorway in Toledo, Spain after calling in the threat to a Spanish newspaper Gara, however nobody was injured and minor damage occurred in the blasts. It was suspected to be a response to after the Irish Republican Army issued a statement that it would stop attacks, Spanish politicians encouraged ETA to do the same.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,104,Highway/Road/Toll/Traffic Signal,Highway system,A-5 highway in Central Spain,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,In response to Spanish politicians encouragement for ETA to stop attacks like the IRA.,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Two Bombs Explode on Spanish Roads After Warning Call From Basque Group ETA; Nobody Injured,” The Associated Press, July 29, 2005.","“ETA Explodes Two Bombs on Spanish Motorways, No One Hurt,” Agence France Presse, July 29, 2005.","“ETA Road Bombers Strike During Spain’s Holiday Rush – No Injuries,” Deutsche Presse-Agentur, July 29, 2005.",CETIS,0,1,0,1,"200507290011, 200507290008"
200507300005,2005,7,30,,0,,185,Spain,8,Western Europe,Basque Country,Durango,43.169068,-2.632655,1,0,,"07/30/2005: In one of two related attacks, members of the Euskadi ta Askatasuna (ETA) used Molotov cocktails to attack a post office in the town of Durango in the Basque region of Spain, causing no injuries and little damage.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Post office,"Post office in Durango, Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,,0,1,10,Unknown,,,,,,,-9,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,,0,,,,,,,,,,,,,,,,,"“Post Office, Bank Firebombed in Spanish Basque Town,” Madrid EFE, July 30. 2005.",,,CETIS,0,1,0,1,"200507300005, 200507300008"
200507300008,2005,7,30,,0,,185,Spain,8,Western Europe,Basque Country,Durango,43.169068,-2.632655,1,0,,"07/30/2005: In one of two related attacks, members of Euskadi ta Askatasuna (ETA) used Molotov cocktails to attack a bank in the town of Durango in the Basque region of Spain, causing no injuries and little damage.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank,"Bank in Durango,Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,,0,1,10,Unknown,,,,,,,-9,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,,0,,,,,,,,,,,,,,,,,"“Post Office, Bank Firebombed in Spanish Basque Town,” Madrid EFE, July 30. 2005.",,,CETIS,0,1,0,1,"200507300008, 200507300005"
200508010007,2005,8,1,,0,,185,Spain,8,Western Europe,Basque Country,Getxo,43.344167,-3.006389,1,0,,"08/01/2005: Suspected Euskadi ta Askatasuna (ETA) separatist supporters attacked local businesses with Molotov cocktails in a coordinated attack in Getxo, Spain. The attack did not cause any casualties, but the incendiary devices caused fires that damaged several structures and forced the evacuation of neighboring apartment buildings. No group claimed responsibility for the attacks.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,2,Armed Assault,,,1,Business,3,Bank/Commerce,Private Business,6 bank branches in Gexto,185,Spain,1,Business,11,Entertainment/Cultural/Stadium/Casino,Private Business,2 Travel Agencies located in Gexto,185,Spain,1,Business,7,Retail/Grocery/Bakery,Telefonica,A Telefonica sales offices in Gexto,185,Spain,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,The attackers threw Molotov cocktails at multiple storefronts which resulted in several fires.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Fires erupted as a consequence of the attack causing damage to several businesses and forcing the evacuation of nearby apartment buildings.,0,,,,,,,,,,,,,,,,"A Molotov cocktail exploded underneath a telephone company van in the Basque regional capital Vitoria, causing minor damage but no injuries the same day as these attacks.","“Basque radicals stage fire-bomb attacks in town in northern Spain,” Madrid Canal 24 Horas TV, August 2, 2005.","“Businesses targeted in street violence in Spain's Basque region,” The Associated Press, August 1, 2005.","Carlos Gonzalez, “ETA supporters wreck businesses in riots in northern Spain,” Deutsche Presse-Agentur, August 2, 2005.",CETIS,0,1,0,1,
200509240001,2005,9,24,,0,,185,Spain,8,Western Europe,Castile and Leon,Berrocalejo de Aragona,40.694157,-4.594344,1,0,,"09/24/2005: Euskadi ta Askatasuna (ETA) members car bombed an industrial complex near Berrocalejo de Aragona, Spain. A 15 kg device exploded causing damage to three nearby warehouses. ETA warned of the attack in a phone call prior to the bombing.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,5,Industrial/Textiles/Factory,Unknown,Unknown,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,To create a separate homeland for the Basques in Spain.,1,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,It was reported that three warehouses in the vicinity were damaged.,0,,,,,,,,,,,,,,,,,"“ETA Bomb in Spain Weighed 15 kilos – Police,” EFE, September 25, 2005.","“World Ticker,” The Toronto Star, September 25, 2005.",,CETIS,0,1,0,1,
200512220003,2005,12,22,,0,,185,Spain,8,Western Europe,Navarre,Doneztebe-Santesteban,43.13302,-1.66915,1,0,,"12/22/2005: Euskadi Ta Askatasuna (ETA) exploded a car bomb outside of a disco in Santesteban, Spain. An anonymous caller who claimed to represent ETA warned of the upcoming attack. No one was harmed in the attack but an adjacent building sustained serious damage.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Discotheques,Discotheques in Navarre Region,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,To gain greater independence for the Basque region.,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,The bomb was located in a van and it was a timed fuse set to go off at 2200 hours.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"Adjacent buildings were said to be seriously damaged, especially a home that was located 300 meters from the disco.",0,,,,,,,,,,,,,,,,The source mentions that this was the third ETA explosive attack in the Navarre Region in 2005. The pre-incident call told the exact time that the bomb would go off and this proved accurate.,"“Powerful ETA van bomb shakes locals in Spanish town,” Madrid Canal 24 Horas TV, December 22, 2005.",,,CETIS,0,1,0,1,
200601200013,2006,1,20,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,"01/20/2006: In the northern Spanish city of Bilbao, a policeman was slightly wounded in a bomb blast.  After being alerted by local residents, the police officer was examining the suspicious-looking object at a labour office building, when the bomb went off.  Authorities attribute the bomb to the Basque separatist organization, ETA.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Spanish Labor Office Building,"Employment Institute Office in Bilbao, Spain.",185,Spain,3,Police,25,Police Security Forces/Officers,Spanish police,Spanish police officer investigating a local report of a suspicious-looking object.,185,Spain,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,10,Pressure Trigger,,,,,,,,,,,,,"The explosion went off while a police officer was inspecting the bomb, which was in a bag.",0,0,0,1,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"Deutsche Presse-Agentur, “Spanish policeman slightly wounded in bomb blast,” January 20, 2006","The Irish Times, “In Short,” January 30, 2006.",,CETIS,0,1,0,1,
200601250007,2006,1,25,,0,,185,Spain,8,Western Europe,Basque Country,Balmaseda,43.192806,-3.19688,1,0,,"01/25/2006: In one of two related incidents, a bomb exploded outside a court building in Balmaseda in Spain’s Basque region. There was damage to the court house doorway and to a shop next door, but there were no injuries. No group has claimed responsibility for the attack, but the Basque regional government suspects the ETA.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,2,Government (General),14,Judge/Attorney/Court,Spanish Ministry of Justice,Court building,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,1,,,0,,,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"“Two Bomb Blasts Hit Spain’s Basque Country,” AFP, January 26, 2006.","“ETA Blamed as Devices Explode Outside Court House, Post Office in Spain’s Basque Region,” Associated Press Worldstream, January 26, 2006.","“Two Small Bombs Explode in Spain’s Basque Region,” Deutsche Presse-Agentur, January 26, 2006.",CETIS,0,1,0,1,"200601250007, 200601250008"
200601250008,2006,1,25,,0,,185,Spain,8,Western Europe,Basque Country,Murguia,42.955977,-2.820351,1,0,,"01/25/2006: In one of two related incidents, a bomb exploded outside a post office in Murguia in Spain’s Basque region. There was damage to the front of the post office and to a next door residence, but there were no injuries. No group has claimed responsibility for the attack, but the Basque regional government suspects the ETA.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Unknown,Post office,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,1,,,0,,,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"“Two Bomb Blasts Hit Spain’s Basque Country,” AFP, January 26, 2006.","“ETA Blamed as Devices Explode Outside Court House, Post Office in Spain’s Basque Region,” Associated Press Worldstream, January 26, 2006.","“Two Small Bombs Explode in Spain’s Basque Region,” Deutsche Presse-Agentur, January 26, 2006.",CETIS,0,1,0,1,"200601250008, 200601250007"
200602020006,2006,2,2,,0,,185,Spain,8,Western Europe,Basque Country,Etxebarri,43.247179,-2.890139,1,0,,"02/01/2006: A bomb exploded at the central post office in Etxebarri in the Basque Country of Northern Spain, causing some damage, but no injuries. Before the blast, Euskadi ta Askatasuna (ETA) made four phone calls -- two to the local civil defense services, one to the highway help services and another to the daily paper Gara -- as a warning and to claim responsibility; police evacuated the building once the threat was received.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Spanish Postal Service,"Central post office in Etxebarri, Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,The bomb weighed between 10-15 kilograms.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The extent of damage to the post office was not reported.,0,,,,,,,,,,,,,,,,,"“Bomb Explodes at Basque Post Office,” Deutsche Presse Agentur, February 2, 2006.","“Bomb Blast in Spain's Basque Country Blamed on ETA,” Agence France Presse, February 2, 2006.","“Bomb Explodes in Post Office in Northern Spain, Causing No Casualties,” Xinhua News Agency, February 2, 2006.",CETIS,0,1,0,1,
200602140002,2006,2,14,,0,,185,Spain,8,Western Europe,Navarre,Urdax,43.266524,-1.503896,1,0,,"02/14/2006: A car bomb exploded outside of La Nuba nightclub in Urdax, Navarre Province, Spain, causing serious damage but no injuries. Euskadi ta Askatasuna (ETA) made a phone call to traffic authorities an hour before to warn of the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Spanish nightclub,"La Nuba nightclub in Urdax, Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,"La Razon reported that the attack was part of ETA's campaign against companies which did not pay ""revolutionary tax.""",0,,,0,,0,-9,,,,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Between 30 and 40 kilograms of explosives was used in the attack.,0,0,0,0,0,0,1,4,Unknown,,The extent of damage caused to the nightclub was not reported.,0,,,,,,,,,,,,,,,,"The van used in the attack was stolen on February 2, 2006, in the town of Nant.","“Car Bomb Explodes in Northern Spain,” Agence France Presse, February 14, 2006.","“ETA Used Stolen French Car in Spanish Disco Attack,” El Pais, February 15, 2006.","“ETA Blows Up Disco in Spain's Navarre Region,” La Razon, February 15, 2006.",CETIS,0,1,0,1,
200602160003,2006,2,16,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.224079,-2.718935,3,1,This attack occurred near Bilbao.,"02/16/2006: A bomb left in a bag by suspected Euskadi ta Askatasuna (ETA) members exploded outside of a construction company near Bilbao, Spain, causing damage but no injuries. An advance warning was given which allowed police to evacuate a person living on the premises.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,12,Construction,Construction company,"Construction company near Bilbao, Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,1,,,0,,0,-9,,,,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The extent of damage was not reported.,0,,,,,,,,,,,,,,,,"The attack, the second bombing blamed on ETA within 48 hours, followed speculation by the media that the group was about to declare a ceasefire.","“New ETA Bomb Blast in Spain – No Injuries,” Deutsche Presse Agentur, February 17, 2006.","Paul Haven, “Basque Bomb Blasts Shake Spanish Optimism that ETA Truce is Near,” Associated Press, February 18, 2006.",,CETIS,0,1,0,1,
200602220001,2006,2,22,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,"02/22/2006: A bomb exploded outside of a factory in Bilbao, Spain, after a spokesman from Euskadi ta Askatasuna (ETA) made a warning call to a local newspaper and police evacuated the building. The explosion caused material damage, but no injuries.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,5,Industrial/Textiles/Factory,Spanish factory,"Factory in Bilbao, Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,"Anti-terrorist sources said that the factory was targeted for refusing to pay a ""revolutionary tax"" to ETA.",0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,"The bomb contained 5-7 kg of explosives and was found in a backpack with a large sign on it reading ""Danger! Bomb!""",0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The extent of damage was not reported.,0,,,,,,,,,,,,,,,,,"""Bomb Blast in Basque Country, None Hurt,” Agence France Presse, February 22, 2006.","""Bomb Explodes in Northern Spain, No Injuries,” Xinhua News Agency, February 23, 2006.","""Police: Bomb Explodes in Basque City in Spain, No Injuries,” Associated Press, February 22, 2006.",CETIS,0,1,0,1,
200602250002,2006,2,25,,0,,185,Spain,8,Western Europe,Basque Country,Vitoria,42.846718,-2.671635,1,0,,"02/25/2006: An explosive device exploded at the doorway of a bank in the Basque city of Vitoria, Spain, injuring two passersby and causing damage to the doorway. Police blamed the attack on Euskadi ta Askatasuna (ETA).",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank,"Bank in Vitoria, Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,1,,,0,,0,-9,,,,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,2,0,0,1,3,Minor (likely < $1 million),,The explosion damaged the doorway of the bank.,0,,,,,,,,,,,,,,,,,"“Minister Condemns Blast in Basque Capital; Vows to Continue Fight Against ETA,” Associated Press, February 26, 2006.",,,CETIS,0,1,0,1,
200602250015,2006,2,25,,0,,185,Spain,8,Western Europe,Basque Country,Vitoria,42.846718,-2.671635,1,0,,"02/25/2006: An explosive device placed at the doorway of a bank in Vitoria, Spain exploded and injured two passers-by.  Two passers-by were injured.  No one claimed responsibility.  The authorities suspect the Basque separatist group ETA.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank,"Bank in Vitoria, Spain.",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,"Police found a camping gas bottle, which they believe was used in the blast.",0,0,0,2,0,0,1,3,Minor (likely < $1 million),,The blast caused considerable damage to the bank's doorway.,0,,,,,,,,,,,,,,,,,"Associated Press Worldstream, “Report: Two injured in blast in Basque capital,” February 26, 2006.","Associated Press Worldstream, “Minister condemns blast in Basque capital; vows to continue fight against ETA,” February 26, 2006.",,CETIS,0,1,0,1,
200602270010,2006,2,27,,0,,185,Spain,8,Western Europe,Basque Country,Mungia,43.35441,-2.846714,1,0,,02/27/2006: A bomb exploded in Mungia in the Basque Country of Spain and injured two policemen. Authorities suspected Euskadi ta Askatasuna (ETA) in the attack.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Spanish Police,"Police in Mungia, Spain",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,1,,,0,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,2,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Bomb Explodes in Spain’s Basque Country,” Associated Press, February 28, 2006.",,,CETIS,0,1,0,1,
200602270018,2006,2,27,,0,,185,Spain,8,Western Europe,Basque Country,Mungia,43.35441,-2.846714,1,0,,"02/27/2006: A Basque police officer was injured by a parcel bomb in Munguia, Spain.  The parcel bomb was placed in a bag left on a window of a courtroom.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),14,Judge/Attorney/Court,Spanish Legal System,"A courtroom in Mungia, Spain.",185,Spain,3,Police,25,Police Security Forces/Officers,Spanish Police,Spanish police officer investigating a local report of a suspicious-looking object.,185,Spain,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,9,Letter Bomb,,,,,,,,,,,,,"The package was found in a bag marked ""Danger Bomb"".  It was left on a window of a courtroom.",0,0,0,1,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"Agence France Presse, “Basque police officer injured by parcel bomb,” February 28, 2006.",,,CETIS,0,1,0,1,
200602280002,2006,2,28,,0,,185,Spain,8,Western Europe,Basque Country,Mutriku,43.307069,-2.385083,1,0,,"02/28/2006: A bomb exploded at the navy's social club in Mutriku, Guipuzcoa province, in the Basque Country of Spain, after Euskadi ta Askatasuna (ETA) made a warning call to a local newspaper and highway police. No one was injured in the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Spanish Navy,Social Club,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,Unknown,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Bomb Explodes in Spain’s Basque Country,” Associated Press, February 28, 2006.","“Small Bomb Explodes in Basque Town; No Injuries,” El Pais, February 28, 2006.",,CETIS,0,1,0,1,
